Motion detected in 284 frames
Frame 1: 1 objects detected
  Object 17: x=174, y=60, width=44, height=40
  Object 18: x=355, y=57, width=54, height=35
  Object 19: x=404, y=55, width=96, height=159
  Object 20: x=175, y=30, width=52, height=41
  Object 21: x=34, y=30, width=310, height=226
  Object 22: x=429, y=25, width=61, height=75
  Object 23: x=0, y=25, width=49, height=47
  Object 24: x=444, y=0, width=56, height=74
  Object 25: x=398, y=0, width=44, height=27
  Object 26: x=121, y=0, width=104, height=48
Frame 38: 22 objects detected
  Object 1: x=158, y=768, width=26, height=31
  Object 2: x=260, y=758, width=71, height=45
  Object 3: x=342, y=753, width=158, height=48
  Object 4: x=433, y=688, width=31, height=43
  Object 5: x=397, y=341, width=53, height=20
  Object 6: x=448, y=317, width=52, height=46
  Object 7: x=191, y=222, width=303, height=139
  Object 8: x=0, y=210, width=143, height=158
  Object 9: x=351, y=168, width=35, height=31
  Object 10: x=8, y=152, width=85, height=46
  Object 11: x=304, y=145, width=36, height=53
  Object 12: x=344, y=138, width=46, height=35
  Object 13: x=376, y=100, width=42, height=59
  Object 14: x=344, y=95, width=30, height=37
  Object 15: x=0, y=81, width=35, height=71
  Object 16: x=404, y=56, width=96, height=158
  Object 17: x=173, y=30, width=54, height=70
  Object 18: x=33, y=30, width=311, height=225
  Object 19: x=0, y=25, width=49, height=47
  Object 20: x=428, y=0, width=72, height=100
  Object 21: x=398, y=0, width=43, height=27
  Object 22: x=121, y=0, width=103, height=47
Frame 39: 22 objects detected
  Object 1: x=158, y=768, width=26, height=31
  Object 2: x=260, y=758, width=71, height=45
  Object 3: x=345, y=753, width=155, height=48
  Object 4: x=432, y=688, width=33, height=43
  Object 5: x=397, y=341, width=53, height=20
  Object 6: x=448, y=317, width=52, height=46
  Object 7: x=189, y=223, width=306, height=138
  Object 8: x=0, y=210, width=143, height=158
  Object 9: x=350, y=168, width=36, height=31
  Object 10: x=7, y=152, width=85, height=46
  Object 11: x=304, y=147, width=35, height=51
  Object 12: x=344, y=138, width=44, height=34
  Object 13: x=375, y=100, width=34, height=40
  Object 14: x=343, y=95, width=31, height=37
  Object 15: x=0, y=81, width=34, height=70
  Object 16: x=403, y=58, width=97, height=156
  Object 17: x=33, y=30, width=310, height=226
  Object 18: x=173, y=29, width=53, height=71
  Object 19: x=0, y=25, width=54, height=47
  Object 20: x=427, y=0, width=73, height=100
  Object 21: x=397, y=0, width=44, height=27
  Object 22: x=111, y=0, width=113, height=47
Frame 40: 21 objects detected
  Object 1: x=157, y=767, width=27, height=31
  Object 2: x=345, y=760, width=155, height=41
  Object 3: x=260, y=758, width=73, height=45
  Object 4: x=431, y=688, width=33, height=42
  Object 5: x=397, y=341, width=53, height=20
  Object 6: x=447, y=317, width=53, height=46
  Object 7: x=188, y=223, width=307, height=139
  Object 8: x=0, y=209, width=149, height=159
  Object 9: x=350, y=168, width=36, height=30
  Object 10: x=66, y=158, width=26, height=40
  Object 11: x=6, y=152, width=61, height=31
  Object 12: x=304, y=142, width=34, height=56
  Object 13: x=375, y=100, width=34, height=40
  Object 14: x=342, y=94, width=31, height=38
  Object 15: x=0, y=81, width=33, height=70
  Object 16: x=402, y=60, width=98, height=153
  Object 17: x=32, y=29, width=312, height=227
  Object 18: x=0, y=21, width=53, height=48
  Object 19: x=427, y=0, width=73, height=100
  Object 20: x=396, y=0, width=44, height=27
  Object 21: x=110, y=0, width=113, height=47
Frame 41: 20 objects detected
  Object 1: x=157, y=767, width=27, height=31
  Object 2: x=344, y=761, width=156, height=39
  Object 3: x=259, y=758, width=76, height=45
  Object 4: x=430, y=687, width=34, height=42
  Object 5: x=397, y=341, width=53, height=20
  Object 6: x=447, y=316, width=53, height=47
  Object 7: x=187, y=222, width=308, height=139
  Object 8: x=0, y=209, width=149, height=159
  Object 9: x=349, y=168, width=36, height=29
  Object 10: x=66, y=158, width=26, height=40
  Object 11: x=303, y=152, width=34, height=46
  Object 12: x=5, y=152, width=61, height=30
  Object 13: x=374, y=99, width=35, height=40
  Object 14: x=341, y=94, width=32, height=37
  Object 15: x=0, y=80, width=33, height=71
  Object 16: x=31, y=28, width=312, height=228
  Object 17: x=0, y=21, width=52, height=47
  Object 18: x=402, y=0, width=98, height=213
  Object 19: x=396, y=0, width=44, height=27
  Object 20: x=110, y=0, width=112, height=47
Frame 42: 24 objects detected
  Object 1: x=197, y=785, width=45, height=28
  Object 2: x=156, y=767, width=28, height=31
  Object 3: x=344, y=761, width=156, height=38
  Object 4: x=259, y=761, width=77, height=42
  Object 5: x=429, y=687, width=35, height=41
  Object 6: x=396, y=341, width=54, height=20
  Object 7: x=447, y=316, width=53, height=47
  Object 8: x=188, y=221, width=307, height=140
  Object 9: x=0, y=208, width=149, height=160
  Object 10: x=348, y=167, width=36, height=30
  Object 11: x=65, y=158, width=27, height=40
  Object 12: x=303, y=152, width=34, height=46
  Object 13: x=5, y=151, width=60, height=42
  Object 14: x=374, y=99, width=37, height=58
  Object 15: x=340, y=93, width=32, height=38
  Object 16: x=0, y=80, width=32, height=71
  Object 17: x=349, y=68, width=58, height=23
  Object 18: x=33, y=57, width=45, height=69
  Object 19: x=72, y=30, width=73, height=97
  Object 20: x=114, y=26, width=229, height=230
  Object 21: x=0, y=21, width=52, height=47
  Object 22: x=401, y=0, width=99, height=213
  Object 23: x=395, y=0, width=44, height=27
  Object 24: x=110, y=0, width=111, height=46
Frame 43: 22 objects detected
  Object 1: x=180, y=785, width=62, height=32
  Object 2: x=344, y=761, width=156, height=37
  Object 3: x=252, y=760, width=85, height=45
  Object 4: x=428, y=686, width=36, height=41
  Object 5: x=396, y=341, width=54, height=20
  Object 6: x=446, y=315, width=54, height=49
  Object 7: x=189, y=213, width=306, height=148
  Object 8: x=0, y=208, width=149, height=160
  Object 9: x=347, y=167, width=37, height=29
  Object 10: x=64, y=158, width=28, height=39
  Object 11: x=303, y=153, width=32, height=45
  Object 12: x=4, y=151, width=61, height=31
  Object 13: x=374, y=99, width=37, height=58
  Object 14: x=340, y=93, width=32, height=38
  Object 15: x=0, y=80, width=31, height=71
  Object 16: x=31, y=57, width=45, height=69
  Object 17: x=72, y=31, width=73, height=96
  Object 18: x=114, y=26, width=229, height=230
  Object 19: x=0, y=20, width=51, height=48
  Object 20: x=402, y=0, width=98, height=213
  Object 21: x=395, y=0, width=44, height=27
  Object 22: x=110, y=0, width=111, height=46
Frame 44: 23 objects detected
  Object 1: x=179, y=784, width=47, height=34
  Object 2: x=344, y=761, width=156, height=37
  Object 3: x=252, y=760, width=85, height=45
  Object 4: x=340, y=719, width=33, height=29
  Object 5: x=428, y=686, width=36, height=40
  Object 6: x=395, y=341, width=55, height=19
  Object 7: x=446, y=315, width=54, height=48
  Object 8: x=0, y=273, width=35, height=47
  Object 9: x=0, y=215, width=150, height=153
  Object 10: x=193, y=213, width=302, height=148
  Object 11: x=0, y=208, width=42, height=25
  Object 12: x=64, y=159, width=28, height=38
  Object 13: x=303, y=153, width=31, height=45
  Object 14: x=373, y=99, width=38, height=57
  Object 15: x=339, y=92, width=33, height=39
  Object 16: x=0, y=80, width=64, height=101
  Object 17: x=349, y=68, width=58, height=23
  Object 18: x=33, y=57, width=42, height=69
  Object 19: x=72, y=31, width=71, height=95
  Object 20: x=0, y=20, width=51, height=48
  Object 21: x=401, y=0, width=99, height=213
  Object 22: x=394, y=0, width=44, height=27
  Object 23: x=109, y=0, width=235, height=256
Frame 45: 21 objects detected
  Object 1: x=179, y=784, width=63, height=34
  Object 2: x=343, y=761, width=157, height=36
  Object 3: x=252, y=759, width=85, height=46
  Object 4: x=340, y=719, width=33, height=29
  Object 5: x=428, y=685, width=35, height=41
  Object 6: x=395, y=315, width=105, height=49
  Object 7: x=0, y=216, width=151, height=152
  Object 8: x=193, y=213, width=303, height=148
  Object 9: x=0, y=199, width=41, height=33
  Object 10: x=64, y=159, width=28, height=38
  Object 11: x=302, y=153, width=28, height=45
  Object 12: x=0, y=100, width=63, height=80
  Object 13: x=373, y=99, width=38, height=56
  Object 14: x=339, y=92, width=32, height=39
  Object 15: x=33, y=58, width=41, height=68
  Object 16: x=71, y=30, width=71, height=96
  Object 17: x=115, y=29, width=199, height=227
  Object 18: x=0, y=19, width=50, height=48
  Object 19: x=402, y=0, width=98, height=213
  Object 20: x=393, y=0, width=45, height=27
  Object 21: x=109, y=0, width=111, height=46
Frame 46: 23 objects detected
  Object 1: x=178, y=784, width=65, height=34
  Object 2: x=343, y=760, width=157, height=37
  Object 3: x=249, y=743, width=88, height=62
  Object 4: x=340, y=718, width=33, height=30
  Object 5: x=427, y=685, width=36, height=40
  Object 6: x=394, y=315, width=106, height=49
  Object 7: x=145, y=281, width=50, height=20
  Object 8: x=0, y=216, width=151, height=152
  Object 9: x=0, y=199, width=38, height=33
  Object 10: x=193, y=195, width=307, height=166
  Object 11: x=340, y=174, width=34, height=24
  Object 12: x=63, y=160, width=29, height=39
  Object 13: x=302, y=153, width=28, height=44
  Object 14: x=0, y=100, width=63, height=80
  Object 15: x=373, y=98, width=38, height=57
  Object 16: x=338, y=92, width=33, height=39
  Object 17: x=26, y=58, width=48, height=68
  Object 18: x=261, y=48, width=52, height=51
  Object 19: x=71, y=30, width=70, height=96
  Object 20: x=0, y=19, width=49, height=48
  Object 21: x=403, y=10, width=97, height=203
  Object 22: x=379, y=0, width=58, height=28
  Object 23: x=110, y=0, width=187, height=256
Frame 47: 23 objects detected
  Object 1: x=177, y=783, width=67, height=35
  Object 2: x=139, y=766, width=45, height=31
  Object 3: x=343, y=760, width=157, height=36
  Object 4: x=246, y=742, width=91, height=63
  Object 5: x=338, y=718, width=34, height=30
  Object 6: x=427, y=685, width=35, height=40
  Object 7: x=393, y=314, width=107, height=50
  Object 8: x=145, y=281, width=51, height=20
  Object 9: x=182, y=210, width=318, height=152
  Object 10: x=0, y=198, width=39, height=34
  Object 11: x=63, y=161, width=29, height=37
  Object 12: x=31, y=158, width=31, height=37
  Object 13: x=302, y=153, width=26, height=44
  Object 14: x=373, y=98, width=38, height=55
  Object 15: x=338, y=91, width=32, height=40
  Object 16: x=0, y=78, width=33, height=110
  Object 17: x=26, y=57, width=47, height=70
  Object 18: x=261, y=48, width=51, height=51
  Object 19: x=70, y=30, width=70, height=91
  Object 20: x=0, y=18, width=48, height=49
  Object 21: x=403, y=10, width=97, height=203
  Object 22: x=379, y=0, width=58, height=27
  Object 23: x=0, y=0, width=297, height=368
Frame 48: 21 objects detected
  Object 1: x=176, y=782, width=68, height=36
  Object 2: x=139, y=766, width=45, height=31
  Object 3: x=343, y=760, width=157, height=36
  Object 4: x=244, y=742, width=93, height=63
  Object 5: x=327, y=717, width=45, height=30
  Object 6: x=427, y=684, width=35, height=40
  Object 7: x=144, y=281, width=52, height=20
  Object 8: x=0, y=198, width=37, height=33
  Object 9: x=177, y=194, width=323, height=170
  Object 10: x=62, y=161, width=30, height=37
  Object 11: x=301, y=154, width=27, height=43
  Object 12: x=372, y=98, width=39, height=52
  Object 13: x=338, y=91, width=32, height=40
  Object 14: x=0, y=78, width=33, height=110
  Object 15: x=25, y=58, width=47, height=87
  Object 16: x=262, y=47, width=50, height=52
  Object 17: x=70, y=30, width=72, height=90
  Object 18: x=0, y=17, width=47, height=50
  Object 19: x=403, y=9, width=97, height=204
  Object 20: x=379, y=0, width=57, height=33
  Object 21: x=0, y=0, width=299, height=368
Frame 49: 21 objects detected
  Object 1: x=139, y=766, width=45, height=31
  Object 2: x=342, y=758, width=158, height=38
  Object 3: x=175, y=742, width=162, height=77
  Object 4: x=327, y=717, width=44, height=30
  Object 5: x=426, y=683, width=36, height=41
  Object 6: x=143, y=280, width=54, height=20
  Object 7: x=133, y=210, width=367, height=154
  Object 8: x=0, y=198, width=36, height=33
  Object 9: x=61, y=162, width=31, height=36
  Object 10: x=301, y=154, width=27, height=43
  Object 11: x=299, y=119, width=46, height=35
  Object 12: x=371, y=97, width=40, height=52
  Object 13: x=337, y=91, width=33, height=40
  Object 14: x=0, y=77, width=32, height=110
  Object 15: x=24, y=58, width=48, height=87
  Object 16: x=260, y=47, width=52, height=22
  Object 17: x=69, y=18, width=75, height=102
  Object 18: x=0, y=17, width=46, height=50
  Object 19: x=403, y=10, width=97, height=202
  Object 20: x=378, y=0, width=58, height=34
  Object 21: x=0, y=0, width=299, height=368
Frame 50: 20 objects detected
  Object 1: x=139, y=765, width=45, height=31
  Object 2: x=342, y=758, width=158, height=37
  Object 3: x=289, y=753, width=47, height=49
  Object 4: x=167, y=742, width=124, height=77
  Object 5: x=326, y=717, width=44, height=29
  Object 6: x=426, y=682, width=35, height=42
  Object 7: x=383, y=399, width=56, height=15
  Object 8: x=0, y=198, width=35, height=33
  Object 9: x=132, y=194, width=368, height=170
  Object 10: x=61, y=161, width=31, height=37
  Object 11: x=301, y=154, width=27, height=43
  Object 12: x=278, y=119, width=67, height=36
  Object 13: x=0, y=99, width=32, height=89
  Object 14: x=371, y=97, width=40, height=50
  Object 15: x=337, y=91, width=32, height=40
  Object 16: x=256, y=47, width=57, height=22
  Object 17: x=24, y=24, width=121, height=120
  Object 18: x=0, y=17, width=46, height=50
  Object 19: x=378, y=0, width=122, height=212
  Object 20: x=0, y=0, width=297, height=368
Frame 51: 20 objects detected
  Object 1: x=138, y=765, width=46, height=31
  Object 2: x=342, y=758, width=158, height=37
  Object 3: x=275, y=745, width=61, height=57
  Object 4: x=166, y=741, width=125, height=78
  Object 5: x=325, y=717, width=45, height=29
  Object 6: x=426, y=682, width=34, height=41
  Object 7: x=259, y=225, width=36, height=26
  Object 8: x=0, y=197, width=34, height=33
  Object 9: x=130, y=194, width=370, height=170
  Object 10: x=61, y=161, width=31, height=37
  Object 11: x=32, y=159, width=27, height=33
  Object 12: x=301, y=154, width=27, height=43
  Object 13: x=279, y=126, width=67, height=29
  Object 14: x=0, y=99, width=32, height=88
  Object 15: x=370, y=97, width=41, height=50
  Object 16: x=336, y=90, width=38, height=43
  Object 17: x=260, y=47, width=54, height=22
  Object 18: x=0, y=27, width=46, height=40
  Object 19: x=378, y=0, width=122, height=212
  Object 20: x=0, y=0, width=297, height=368
Frame 52: 20 objects detected
  Object 1: x=137, y=765, width=47, height=31
  Object 2: x=342, y=758, width=158, height=37
  Object 3: x=275, y=745, width=61, height=57
  Object 4: x=166, y=741, width=125, height=78
  Object 5: x=324, y=717, width=44, height=28
  Object 6: x=385, y=399, width=54, height=14
  Object 7: x=258, y=224, width=37, height=27
  Object 8: x=0, y=197, width=33, height=33
  Object 9: x=60, y=161, width=32, height=37
  Object 10: x=301, y=153, width=27, height=43
  Object 11: x=0, y=99, width=33, height=88
  Object 12: x=370, y=97, width=41, height=49
  Object 13: x=384, y=89, width=116, height=122
  Object 14: x=336, y=89, width=36, height=44
  Object 15: x=402, y=59, width=34, height=33
  Object 16: x=259, y=46, width=55, height=23
  Object 17: x=316, y=44, width=29, height=33
  Object 18: x=0, y=28, width=46, height=38
  Object 19: x=378, y=0, width=122, height=97
  Object 20: x=0, y=0, width=500, height=368
Frame 53: 16 objects detected
  Object 1: x=137, y=765, width=47, height=30
  Object 2: x=342, y=757, width=158, height=38
  Object 3: x=274, y=745, width=61, height=57
  Object 4: x=165, y=741, width=127, height=78
  Object 5: x=324, y=717, width=44, height=28
  Object 6: x=380, y=390, width=62, height=23
  Object 7: x=0, y=197, width=31, height=33
  Object 8: x=60, y=161, width=32, height=38
  Object 9: x=301, y=153, width=27, height=43
  Object 10: x=0, y=99, width=33, height=88
  Object 11: x=335, y=89, width=36, height=44
  Object 12: x=370, y=58, width=130, height=153
  Object 13: x=255, y=46, width=91, height=31
  Object 14: x=0, y=28, width=46, height=39
  Object 15: x=378, y=0, width=122, height=96
  Object 16: x=0, y=0, width=500, height=368
Frame 54: 16 objects detected
  Object 1: x=74, y=803, width=31, height=25
  Object 2: x=137, y=765, width=47, height=30
  Object 3: x=341, y=757, width=159, height=38
  Object 4: x=274, y=745, width=61, height=57
  Object 5: x=165, y=741, width=127, height=78
  Object 6: x=323, y=717, width=44, height=28
  Object 7: x=378, y=392, width=61, height=21
  Object 8: x=60, y=161, width=32, height=37
  Object 9: x=300, y=153, width=27, height=43
  Object 10: x=31, y=150, width=23, height=42
  Object 11: x=0, y=113, width=32, height=73
  Object 12: x=335, y=88, width=36, height=45
  Object 13: x=258, y=41, width=88, height=36
  Object 14: x=0, y=27, width=45, height=40
  Object 15: x=369, y=0, width=131, height=211
  Object 16: x=0, y=0, width=500, height=368
Frame 55: 17 objects detected
  Object 1: x=74, y=803, width=31, height=25
  Object 2: x=136, y=765, width=48, height=30
  Object 3: x=341, y=756, width=159, height=39
  Object 4: x=165, y=741, width=126, height=78
  Object 5: x=274, y=738, width=61, height=64
  Object 6: x=323, y=717, width=44, height=27
  Object 7: x=373, y=392, width=66, height=21
  Object 8: x=59, y=162, width=33, height=37
  Object 9: x=297, y=154, width=30, height=42
  Object 10: x=31, y=150, width=23, height=38
  Object 11: x=0, y=99, width=32, height=87
  Object 12: x=334, y=88, width=35, height=45
  Object 13: x=257, y=41, width=90, height=36
  Object 14: x=0, y=27, width=45, height=40
  Object 15: x=369, y=8, width=131, height=202
  Object 16: x=377, y=0, width=57, height=34
  Object 17: x=0, y=0, width=500, height=369
Frame 56: 15 objects detected
  Object 1: x=73, y=795, width=47, height=33
  Object 2: x=136, y=765, width=48, height=30
  Object 3: x=341, y=756, width=159, height=38
  Object 4: x=165, y=740, width=127, height=79
  Object 5: x=275, y=738, width=60, height=64
  Object 6: x=323, y=717, width=43, height=27
  Object 7: x=372, y=391, width=67, height=22
  Object 8: x=59, y=161, width=33, height=37
  Object 9: x=296, y=155, width=31, height=41
  Object 10: x=334, y=89, width=36, height=44
  Object 11: x=257, y=41, width=94, height=38
  Object 12: x=0, y=27, width=45, height=40
  Object 13: x=369, y=8, width=131, height=202
  Object 14: x=378, y=0, width=56, height=33
  Object 15: x=0, y=0, width=500, height=369
Frame 57: 15 objects detected
  Object 1: x=72, y=794, width=48, height=34
  Object 2: x=165, y=769, width=127, height=50
  Object 3: x=136, y=765, width=48, height=30
  Object 4: x=340, y=755, width=160, height=39
  Object 5: x=274, y=744, width=60, height=58
  Object 6: x=371, y=391, width=68, height=22
  Object 7: x=67, y=161, width=25, height=37
  Object 8: x=296, y=156, width=31, height=40
  Object 9: x=333, y=89, width=37, height=44
  Object 10: x=285, y=68, width=23, height=33
  Object 11: x=255, y=41, width=95, height=38
  Object 12: x=0, y=27, width=45, height=41
  Object 13: x=369, y=8, width=131, height=202
  Object 14: x=378, y=0, width=56, height=33
  Object 15: x=0, y=0, width=500, height=369
Frame 58: 15 objects detected
  Object 1: x=72, y=794, width=48, height=34
  Object 2: x=165, y=769, width=127, height=50
  Object 3: x=136, y=765, width=48, height=29
  Object 4: x=340, y=754, width=160, height=40
  Object 5: x=274, y=745, width=60, height=57
  Object 6: x=385, y=398, width=54, height=15
  Object 7: x=67, y=161, width=25, height=37
  Object 8: x=296, y=156, width=31, height=40
  Object 9: x=335, y=88, width=36, height=45
  Object 10: x=285, y=68, width=22, height=33
  Object 11: x=256, y=41, width=93, height=37
  Object 12: x=0, y=27, width=45, height=41
  Object 13: x=368, y=8, width=132, height=201
  Object 14: x=378, y=0, width=56, height=33
  Object 15: x=0, y=0, width=500, height=369
Frame 59: 16 objects detected
  Object 1: x=47, y=794, width=74, height=36
  Object 2: x=165, y=769, width=127, height=50
  Object 3: x=136, y=765, width=48, height=29
  Object 4: x=340, y=754, width=160, height=40
  Object 5: x=275, y=745, width=59, height=57
  Object 6: x=385, y=398, width=53, height=15
  Object 7: x=68, y=161, width=24, height=37
  Object 8: x=295, y=156, width=32, height=40
  Object 9: x=279, y=130, width=74, height=23
  Object 10: x=335, y=87, width=36, height=46
  Object 11: x=285, y=67, width=22, height=34
  Object 12: x=254, y=40, width=98, height=37
  Object 13: x=0, y=26, width=44, height=42
  Object 14: x=368, y=9, width=132, height=200
  Object 15: x=378, y=0, width=56, height=33
  Object 16: x=0, y=0, width=500, height=369
Frame 60: 17 objects detected
  Object 1: x=46, y=794, width=76, height=36
  Object 2: x=164, y=769, width=128, height=50
  Object 3: x=132, y=765, width=52, height=29
  Object 4: x=339, y=753, width=161, height=41
  Object 5: x=275, y=745, width=59, height=57
  Object 6: x=385, y=398, width=54, height=15
  Object 7: x=68, y=161, width=25, height=37
  Object 8: x=295, y=155, width=32, height=41
  Object 9: x=279, y=130, width=76, height=23
  Object 10: x=0, y=100, width=56, height=77
  Object 11: x=333, y=87, width=38, height=46
  Object 12: x=284, y=66, width=23, height=34
  Object 13: x=254, y=40, width=98, height=37
  Object 14: x=0, y=26, width=44, height=42
  Object 15: x=367, y=8, width=133, height=200
  Object 16: x=379, y=0, width=55, height=33
  Object 17: x=0, y=0, width=500, height=369
Frame 61: 17 objects detected
  Object 1: x=46, y=794, width=77, height=36
  Object 2: x=164, y=769, width=128, height=50
  Object 3: x=131, y=765, width=53, height=29
  Object 4: x=339, y=753, width=161, height=41
  Object 5: x=275, y=745, width=59, height=57
  Object 6: x=419, y=674, width=23, height=46
  Object 7: x=385, y=398, width=53, height=15
  Object 8: x=68, y=162, width=25, height=36
  Object 9: x=295, y=155, width=33, height=41
  Object 10: x=25, y=149, width=31, height=28
  Object 11: x=279, y=130, width=78, height=23
  Object 12: x=0, y=100, width=31, height=70
  Object 13: x=284, y=64, width=23, height=36
  Object 14: x=254, y=40, width=99, height=37
  Object 15: x=0, y=26, width=56, height=41
  Object 16: x=379, y=0, width=54, height=33
  Object 17: x=0, y=0, width=500, height=369
Frame 62: 12 objects detected
  Object 1: x=45, y=793, width=78, height=37
  Object 2: x=131, y=765, width=53, height=29
  Object 3: x=337, y=752, width=163, height=42
  Object 4: x=164, y=745, width=170, height=75
  Object 5: x=419, y=675, width=23, height=45
  Object 6: x=385, y=398, width=52, height=15
  Object 7: x=69, y=161, width=24, height=37
  Object 8: x=295, y=155, width=35, height=41
  Object 9: x=25, y=148, width=32, height=29
  Object 10: x=284, y=63, width=23, height=37
  Object 11: x=253, y=40, width=101, height=38
  Object 12: x=0, y=0, width=500, height=369
Frame 63: 16 objects detected
  Object 1: x=45, y=793, width=78, height=36
  Object 2: x=130, y=764, width=54, height=30
  Object 3: x=337, y=752, width=163, height=42
  Object 4: x=137, y=745, width=197, height=74
  Object 5: x=419, y=675, width=22, height=45
  Object 6: x=385, y=398, width=52, height=15
  Object 7: x=60, y=161, width=33, height=37
  Object 8: x=294, y=154, width=46, height=42
  Object 9: x=24, y=148, width=34, height=29
  Object 10: x=329, y=77, width=42, height=56
  Object 11: x=284, y=62, width=23, height=38
  Object 12: x=0, y=42, width=76, height=127
  Object 13: x=253, y=40, width=101, height=38
  Object 14: x=0, y=25, width=55, height=42
  Object 15: x=389, y=0, width=44, height=33
  Object 16: x=0, y=0, width=500, height=369
Frame 64: 15 objects detected
  Object 1: x=44, y=792, width=80, height=38
  Object 2: x=130, y=764, width=53, height=29
  Object 3: x=336, y=751, width=164, height=43
  Object 4: x=137, y=745, width=199, height=74
  Object 5: x=419, y=675, width=22, height=44
  Object 6: x=385, y=398, width=52, height=14
  Object 7: x=61, y=161, width=32, height=38
  Object 8: x=294, y=154, width=47, height=42
  Object 9: x=23, y=148, width=35, height=29
  Object 10: x=328, y=77, width=43, height=56
  Object 11: x=284, y=61, width=24, height=39
  Object 12: x=0, y=41, width=77, height=128
  Object 13: x=254, y=40, width=101, height=38
  Object 14: x=0, y=25, width=54, height=42
  Object 15: x=0, y=0, width=500, height=369
Frame 65: 13 objects detected
  Object 1: x=43, y=792, width=82, height=38
  Object 2: x=130, y=763, width=53, height=30
  Object 3: x=335, y=751, width=165, height=43
  Object 4: x=137, y=745, width=205, height=74
  Object 5: x=419, y=675, width=22, height=44
  Object 6: x=385, y=398, width=51, height=14
  Object 7: x=61, y=161, width=32, height=38
  Object 8: x=294, y=154, width=47, height=42
  Object 9: x=23, y=147, width=35, height=30
  Object 10: x=0, y=42, width=78, height=130
  Object 11: x=260, y=40, width=111, height=93
  Object 12: x=0, y=25, width=54, height=42
  Object 13: x=0, y=0, width=500, height=369
Frame 66: 11 objects detected
  Object 1: x=42, y=792, width=94, height=37
  Object 2: x=130, y=763, width=53, height=29
  Object 3: x=137, y=748, width=363, height=71
  Object 4: x=418, y=675, width=22, height=43
  Object 5: x=386, y=398, width=50, height=14
  Object 6: x=61, y=161, width=32, height=38
  Object 7: x=294, y=154, width=48, height=42
  Object 8: x=22, y=147, width=36, height=30
  Object 9: x=0, y=43, width=78, height=128
  Object 10: x=0, y=25, width=53, height=41
  Object 11: x=0, y=0, width=500, height=369
Frame 67: 10 objects detected
  Object 1: x=131, y=761, width=52, height=31
  Object 2: x=42, y=747, width=458, height=82
  Object 3: x=418, y=675, width=22, height=43
  Object 4: x=386, y=398, width=50, height=14
  Object 5: x=61, y=162, width=32, height=37
  Object 6: x=293, y=154, width=49, height=42
  Object 7: x=22, y=146, width=37, height=31
  Object 8: x=402, y=56, width=29, height=25
  Object 9: x=0, y=25, width=52, height=41
  Object 10: x=0, y=0, width=500, height=369
Frame 68: 10 objects detected
  Object 1: x=131, y=760, width=52, height=32
  Object 2: x=41, y=743, width=459, height=90
  Object 3: x=418, y=675, width=21, height=43
  Object 4: x=353, y=384, width=50, height=14
  Object 5: x=60, y=161, width=33, height=39
  Object 6: x=21, y=146, width=38, height=31
  Object 7: x=402, y=56, width=28, height=25
  Object 8: x=0, y=46, width=78, height=123
  Object 9: x=0, y=26, width=52, height=40
  Object 10: x=0, y=0, width=500, height=369
Frame 69: 9 objects detected
  Object 1: x=131, y=760, width=52, height=31
  Object 2: x=0, y=746, width=500, height=87
  Object 3: x=418, y=676, width=21, height=42
  Object 4: x=352, y=382, width=51, height=15
  Object 5: x=60, y=161, width=33, height=39
  Object 6: x=21, y=145, width=38, height=32
  Object 7: x=402, y=56, width=27, height=25
  Object 8: x=0, y=26, width=51, height=39
  Object 9: x=0, y=0, width=500, height=369
Frame 70: 6 objects detected
  Object 1: x=0, y=743, width=500, height=87
  Object 2: x=352, y=382, width=50, height=15
  Object 3: x=60, y=161, width=33, height=39
  Object 4: x=21, y=144, width=38, height=33
  Object 5: x=0, y=25, width=51, height=40
  Object 6: x=0, y=0, width=500, height=369
Frame 71: 9 objects detected
  Object 1: x=131, y=760, width=52, height=31
  Object 2: x=0, y=747, width=500, height=83
  Object 3: x=418, y=676, width=20, height=41
  Object 4: x=352, y=381, width=51, height=16
  Object 5: x=60, y=161, width=33, height=39
  Object 6: x=21, y=143, width=39, height=34
  Object 7: x=402, y=55, width=27, height=26
  Object 8: x=0, y=26, width=50, height=36
  Object 9: x=0, y=0, width=500, height=368
Frame 72: 7 objects detected
  Object 1: x=131, y=759, width=52, height=32
  Object 2: x=0, y=746, width=500, height=84
  Object 3: x=351, y=381, width=52, height=15
  Object 4: x=60, y=161, width=33, height=39
  Object 5: x=21, y=142, width=39, height=35
  Object 6: x=0, y=26, width=50, height=36
  Object 7: x=0, y=0, width=500, height=369
Frame 73: 4 objects detected
  Object 1: x=0, y=745, width=500, height=85
  Object 2: x=350, y=381, width=53, height=15
  Object 3: x=60, y=161, width=33, height=39
  Object 4: x=0, y=0, width=500, height=369
Frame 74: 5 objects detected
  Object 1: x=0, y=743, width=500, height=87
  Object 2: x=350, y=380, width=53, height=16
  Object 3: x=59, y=161, width=34, height=39
  Object 4: x=21, y=26, width=29, height=26
  Object 5: x=0, y=0, width=500, height=369
Frame 75: 6 objects detected
  Object 1: x=130, y=758, width=53, height=33
  Object 2: x=0, y=741, width=500, height=89
  Object 3: x=350, y=380, width=52, height=15
  Object 4: x=21, y=26, width=28, height=26
  Object 5: x=344, y=1, width=42, height=28
  Object 6: x=0, y=0, width=500, height=369
Frame 76: 6 objects detected
